x,y,z
-0.06225,0.110451,0.0374058
-0.086,0.138516,0.043488
0.0395,0.066957,0.0333044
0.03675,0.0933339,0.0364945
-0.036,0.175734,-0.00401803
-0.01325,0.0835736,0.0572944
-0.06575,0.102178,0.0413379
-0.017,0.0544485,0.0501711
-0.05475,0.150263,0.0278508
-0.061,0.0959921,0.0440034
-0.061,0.105656,0.0403242
-0.03,0.0531599,0.0364724
-0.05375,0.0980421,0.0429875
-0.0075,0.0416752,0.0491227
-0.079,0.135884,0.0505867
-0.02675,0.0885744,0.0486765
-0.07825,0.115349,0.0497686
0.0445,0.0887299,0.0224906
-0.08025,0.0874887,0.0344508
-0.03175,0.0981286,0.0442596
0.01075,0.106519,0.0428678
0.04925,0.0547082,0.0303894
-0.066,0.0789146,0.0416958
-0.0055,0.081493,0.0572916
-0.0875,0.0989005,0.0239106
-0.01725,0.0427225,0.0523622
-0.07125,0.159897,-0.00681758
-0.0675,0.120351,0.0521648
0.00675,0.0406028,0.0456278
-0.015,0.0587958,0.0518595
0.0195,0.0626579,0.0482666
-0.00425,0.0849607,0.0572963
-0.08175,0.101499,0.0307824
-0.0375,0.105555,0.0386713
-0.051,0.0987834,0.0434969
0.04,0.0977713,0.028487
-0.01675,0.0835903,0.057534
0.01175,0.123062,0.0333547
0.019,0.0466211,0.0421871
-0.07925,0.0875864,0.0357236
-0.0465,0.12346,0.0262407
-0.02325,0.0468778,0.051749
-0.00175,0.0711097,0.0575173
0.0165,0.123621,0.0297971
0.02125,0.101012,0.0451521
-0.02025,0.0917044,0.0538285
-0.02475,0.105073,0.0423579
-0.037,0.0931664,0.0440011
0.02125,0.0803238,0.0506986
-0.085,0.108849,0.0218969
0.00075,0.054139,0.0541326
-0.0245,0.183304,-0.0102511
-0.0555,0.0861921,0.0450126
-0.078,0.0781696,0.0325414
0.05675,0.0627492,0.0255641
-0.067,0.100062,0.0414631
0.002,0.105812,0.0428672
-0.0215,0.107165,0.0418513
-0.01325,0.0984627,0.0494005
-0.01425,0.0863317,0.0570585
0.0445,0.0939551,0.0148691
0.0355,0.089988,0.0392899
-0.0215,0.053989,0.0453422
-0.03625,0.0980421,0.0429875
-0.04325,0.146732,0.00372519
0.0155,0.0397495,0.0442346
-0.05,0.108387,0.0385474
-0.00525,0.0682248,0.056194
-0.046,0.0790078,0.0428401
0.02575,0.110415,0.0367703
0.0495,0.0690923,0.0253034
-0.08675,0.139179,0.041963
-0.059,0.0932493,0.0451463
-0.06475,0.0868731,0.0447591
-0.0285,0.16668,-0.00777861
0.0245,0.046307,0.0390183
-0.011,0.0759356,0.0571641
0.01125,0.047829,0.0472552
0.03575,0.0961607,0.0362436
-0.029,0.0875741,0.0447602
-0.07975,0.110878,0.0449054
0.01625,0.0432988,0.0443517
-0.0805,0.135874,0.0501077
-0.01025,0.181125,-0.0276767
-0.049,0.0848104,0.0452649
0.04425,0.0768101,0.0245322
-0.04575,0.131203,0.020768
-0.0445,0.0916785,0.0429819
-0.06325,0.179659,-0.0582683
-0.0475,0.152019,0.0100756
-0.03275,0.0867149,0.0427227
-0.0095,0.0978992,0.051915
-0.05575,0.0911416,0.045272
-0.02075,0.054796,0.0464838
-0.055,0.149541,0.0278519
0.0035,0.0870175,0.0569397
-0.045,0.061853,0.0392667
-0.07275,0.164353,-0.0158728
-0.05425,0.0528682,0.0104902
0.01425,0.0929608,0.0514336
0.03225,0.11147,0.0301629
-0.009,0.0561222,0.0530553
0.047,0.0526861,0.031404
0.0535,0.056628,0.0282333
-0.00575,0.0891032,0.0569418
-0.07525,0.161345,-0.0128948
-0.03975,0.0485002,0.0396472
0.0385,0.0670892,0.0348279
0.023,0.0934151,0.0474367
-0.0485,0.102862,0.0409571
-0.09025,0.145904,0.0269688
-0.085,0.124478,0.0490519
-0.05775,0.0471466,0.0107535
-0.036,0.113806,0.0337247
0.015,0.0990579,0.0475674
0.04725,0.0439528,0.0225407
-0.07125,0.0951151,0.0415855
-0.03075,0.102244,0.0423554
-0.07,0.152604,0.035337
-0.03075,0.159989,0.00141484
-0.0435,0.169731,0.000991479
0.018,0.0585269,0.0489785
-0.0565,0.124074,0.0398313
0.01225,0.0984101,0.0484425
0.02975,0.0784205,0.0442377
0.0365,0.0714972,0.0369881
-0.04975,0.0606948,0.0341924
-0.08275,0.154458,0.0213704
-0.0015,0.0520393,0.0541357
0.0265,0.108342,0.0377846
-0.07125,0.0735118,0.0358456
-0.0805,0.138676,0.0481862
0.049,0.0624362,0.0300056
-0.01325,0.0625087,0.0543858
-0.01225,0.0766292,0.0571651
-0.074,0.114704,0.0512046
-0.03125,0.0896342,0.0439982
0.01575,0.105176,0.044011
-0.086,0.111426,0.0421096
0.0085,0.061835,0.0546248
-0.05125,0.054802,0.0314034
-0.0285,0.0806675,0.0460211
-0.06425,0.137666,0.039553
0.05275,0.0529901,0.0270952
-0.043,0.104287,0.0410857
-0.0605,0.0686396,0.0364788
0.037,0.0407137,0.0260938
0.02325,0.0844062,0.0491486
-0.0105,0.0952468,0.0545486
0.0315,0.0375853,0.0236868
-0.043,0.150462,0.0062689
-0.022,0.157664,-0.00451829
-0.044,0.101511,0.0419732
-0.0395,0.0986634,0.0417161
0.02675,0.0870116,0.046541
-0.016,0.0744357,0.0557233
0.001,0.0370435,0.0453842
0.0065,0.0842095,0.0564565
-0.087,0.103064,0.0215032
-0.07975,0.100228,0.0331966
0.0055,0.0897027,0.0553849
-0.07725,0.071107,0.0240307
0.0085,0.0964216,0.050597
-0.0445,0.154897,0.00766037
0.0175,0.0879406,0.0497543
-0.04325,0.109097,0.0385482
-0.047,0.112492,0.0357562
-0.03675,0.0994222,0.0424799
-0.00025,0.0876957,0.0567011
0.0365,0.0541202,0.0316571
-0.0135,0.128962,0.019247
0.008,0.119664,0.0369089
-0.06775,0.156029,0.0272072
-0.0695,0.168112,-0.0241202
-0.032,0.0802979,0.0414431
-0.05,0.113854,0.0346143
-0.00425,0.110755,0.0427445
0.00625,0.0862998,0.0565793
0.041,0.08653,0.0312675
-0.071,0.131616,0.0502354
-0.05175,0.103562,0.0408307
-0.06175,0.0708802,0.0380039
-0.01525,0.0876957,0.0567011
0.02625,0.0616172,0.0444667
-0.02025,0.0519531,0.0461021
-0.06725,0.135017,0.0453995
0.00875,0.0916897,0.053589
-0.0045,0.0372076,0.0469067
0.02225,0.060456,0.0471279
0.02925,0.0697897,0.0416856
-0.0845,0.120248,0.0491728
-0.00125,0.0904543,0.0562236
-0.08525,0.151702,0.0275947
-0.07325,0.104751,0.0371447
-0.0695,0.12739,0.0514404
-0.077,0.0955028,0.0370061
0.0355,0.0454401,0.0302723
0.06025,0.0620648,0.0178237
-0.0205,0.0498594,0.0463617
-0.021,0.0669992,0.0499546
0.00275,0.0392438,0.0461393
-0.00425,0.0512169,0.052937
0.013,0.0895737,0.0533485
-0.0255,0.093323,0.0461643
-0.0025,0.0689593,0.0566748
-0.05175,0.131645,0.0320705
-0.07875,0.128149,0.0532345
0.04275,0.0616514,0.0291179
0.0255,0.101503,0.041846
-0.0255,0.0767519,0.0496132
0.017,0.0798091,0.0532144
-0.01425,0.176514,-0.0203656
-0.0845,0.124493,0.0495306
-0.0545,0.126806,0.036778
-0.0545,0.111119,0.0366441
0.03975,0.0413675,0.0254591
-0.03925,0.0881725,0.0433606
-0.049,0.109785,0.0381677
-0.01475,0.128329,0.021534
0.02125,0.0941377,0.0476917
-0.041,0.0888309,0.0427248
-0.0035,0.103056,0.0440092
0.0115,0.109872,0.0396931
0.0235,0.0809448,0.0496212
-0.00375,0.0877035,0.0568208
-0.02,0.0800536,0.0565705
0.00375,0.0640911,0.056548
0.024,0.0405436,0.0382701
-0.0335,0.160717,-0.000611022
0.01225,0.113356,0.0385531
-0.08875,0.089308,0.0205832
-0.02,0.160673,-0.00479489
-0.0245,0.12073,0.0294159
0.0305,0.0790802,0.0437301
-0.07675,0.135188,0.0511867
-0.02825,0.106365,0.040325
0.055,0.0663183,0.0259412
0.00975,0.0970634,0.0495195
0.03425,0.0695501,0.0388919
-0.0585,0.125534,0.0404638
0.01525,0.114715,0.037411
-0.05925,0.0953215,0.0445117
-0.01325,0.165886,-0.0137171
-0.02175,0.0929752,0.0516732
-0.0295,0.0717447,0.0399096
-0.01225,0.0524552,0.0512515
-0.0355,0.0386323,0.0470293
-0.0195,0.178788,-0.0165897
-0.05525,0.0724901,0.0404184
-0.029,0.0760754,0.0413114
-0.01875,0.164398,-0.0100681
0.0595,0.0682788,0.0157784
0.0365,0.0686943,0.0371137
-0.0305,0.0889181,0.0438703
0.00325,0.0985283,0.0505981
0.01475,0.120265,0.0346231
-0.032,0.0660803,0.039397
0.0295,0.0426276,0.0307835
-0.00375,0.0985874,0.0516758
0.00125,0.0598379,0.0555818
-0.052,0.125287,0.0348753
-0.018,0.0601241,0.0511417
-0.0395,0.127402,0.0167089
-0.0065,0.0898013,0.0569421
0.0045,0.0688789,0.0557152
-0.03675,0.158523,0.00411656
-0.047,0.0425394,0.0438465
-0.0455,0.0464829,0.0407929
0.02125,0.0817115,0.0505813
0.0145,0.0990665,0.0476946
-0.07125,0.137961,0.0480606
-0.018,0.0586838,0.0506591
-0.064,0.0833281,0.0442449
-0.068,0.139994,0.045009
0.023,0.0596868,0.0463657
-0.0095,0.0842836,0.057535
-0.00275,0.0767389,0.0586038
-0.0065,0.0773772,0.0578853
-0.0475,0.0833382,0.0443721
-0.0165,0.0544719,0.0504113
0.04725,0.0708818,0.021363
-0.0145,0.107234,0.0429956
-0.0645,0.0745442,0.039785
-0.06125,0.0693759,0.0368601
-0.04125,0.120002,0.0291607
0.027,0.106937,0.0380372
0.02475,0.12135,0.0273848
-0.0125,0.0759171,0.0569243
-0.04725,0.0553177,0.0369803
-0.088,0.112848,0.042238
0.02425,0.102252,0.0424825
-0.06325,0.133365,0.0394337
0.03675,0.0891441,0.0375073
-0.026,0.0781673,0.0498556
-0.08075,0.150439,0.0349599
-0.05725,0.0471709,0.011007
-0.06975,0.0735863,0.036735
-0.05775,0.0679689,0.0368594
-0.0795,0.0839892,0.0348311
0.0395,0.0484756,0.0320423
0.0315,0.105337,0.0351111
-0.047,0.0384431,0.0452533
-0.0025,0.0386864,0.0475367
-0.083,0.141387,0.0439906
0.008,0.044109,0.0453641
-0.00075,0.0945682,0.0549076
-0.04875,0.160073,0.00790723
-0.0845,0.135795,0.0471759
0.00175,0.0554955,0.0537746
0.014,0.0798702,0.0540534
-0.021,0.056897,0.0464875
-0.0895,0.142356,0.0291327
-0.01625,0.0958226,0.0523931
0.029,0.0592494,0.041547
-0.00625,0.0959327,0.0543093
-0.0235,0.0462243,0.0522315
-0.04175,0.126765,0.018869
0.01825,0.0845285,0.0509459
-0.03125,0.0425574,0.0508014
-0.0505,0.118007,0.0322062
0.00575,0.0971709,0.0514357
-0.05525,0.11319,0.035503
0.03275,0.0950074,0.0400587
-0.02025,0.106481,0.0422321
-0.05125,0.114546,0.0342341
-0.02325,0.0762909,0.0527291
-0.0065,0.068909,0.056075
-0.072,0.172681,-0.0384518
-0.04275,0.129434,0.0128961
-0.0135,0.110018,0.0422354
-0.01925,0.164399,-0.00993308
-0.08975,0.116505,0.0445285
-0.03725,0.103506,0.0399405
-0.00225,0.120405,0.0375449
-0.00125,0.0767298,0.0584839
-0.04425,0.155615,0.00689795
-0.06325,0.116439,0.0432578
0.00875,0.110603,0.0400752
-0.06675,0.0440837,0.00923146
-0.02275,0.125387,0.0206491
0.0175,0.0641945,0.0498293
-0.0015,0.0870096,0.0568199
0.0485,0.0715583,0.0209807
-0.05325,0.10635,0.0400707
-0.0095,0.119682,0.03729
0.0,0.0952468,0.0545486
0.0255,0.102862,0.0409571
0.01775,0.1133,0.0375364
-0.006,0.0388059,0.0486512
-0.011,0.0618894,0.0552249
-0.04925,0.0636357,0.0355885
-0.00375,0.128571,0.0273761
0.0315,0.110833,0.0315599
0.00325,0.0568645,0.0535367
-0.07325,0.156003,0.0259379
0.04625,0.0764049,0.019574
-0.01625,0.184134,-0.020119
-0.04775,0.0740118,0.0418174
-0.06075,0.151867,0.0345766
-0.0505,0.10561,0.0395613
-0.024,0.103016,0.0433734
0.001,0.0703274,0.0564369
-0.035,0.117956,0.0311898
-0.01825,0.173468,-0.0165742
0.01475,0.0475544,0.0444668
-0.0225,0.104406,0.0429931
-0.06475,0.179657,-0.0562731
-0.06625,0.146282,0.0404264
-0.08975,0.117956,0.0452919
-0.05325,0.161529,0.00546114
0.02825,0.0467554,0.036355
-0.06325,0.147644,0.0378847
-0.032,0.0932032,0.0445101
0.03525,0.0864676,0.0395408
-0.051,0.120941,0.033862
0.05775,0.0522819,0.0194918
0.0135,0.0714823,0.0535604
-0.0755,0.17887,-0.0482893
0.0265,0.0664798,0.0439664
0.00225,0.0958983,0.0537105
-0.0525,0.128146,0.0344894
-0.0145,0.0883973,0.0568218
0.003,0.101685,0.0446439
-0.06475,0.0609392,0.0211252
0.0575,0.0687778,0.0216204
0.00575,0.052646,0.0531729
0.01,0.0574809,0.0526975
0.05775,0.0706137,0.0181871
-0.043,0.108417,0.0390559
0.01325,0.0736179,0.0541634
0.0365,0.109098,0.0262188
-0.026,0.0706435,0.0434644
-0.07825,0.168835,-0.0339799
0.02175,0.09551,0.0471836
-0.05075,0.0446491,0.0437139
0.03825,0.0931786,0.0343314
0.0285,0.0607562,0.0426901
-0.068,0.142807,0.0437339
-0.078,0.142873,0.0458924
-0.085,0.0815104,0.0213459
0.051,0.0651039,0.0282274
-0.02475,0.170442,-0.0117039
0.0065,0.0772413,0.0560871
-0.0825,0.109134,0.0268544
-0.07025,0.0823735,0.0410637
-0.0575,0.132541,0.0366411
-0.0005,0.0842754,0.0574152
0.0335,0.112059,0.0278764
-0.046,0.0775734,0.042457
0.0545,0.0715797,0.0212348
0.008,0.050333,0.0511379
-0.052,0.055262,0.0287413
-0.05525,0.0939185,0.0446379
-0.06725,0.0825155,0.0428446
0.033,0.0745972,0.0404204
-0.021,0.0554845,0.0463583
0.05625,0.0641971,0.0259434
-0.085,0.0876681,0.0274515
0.024,0.0752621,0.0484116
-0.05125,0.141327,0.0193572
0.0395,0.105747,0.0182038
0.01675,0.111936,0.0385514
0.032,0.0789974,0.042713
0.00925,0.102513,0.0465521
-0.04225,0.0457861,0.0409213
0.02325,0.110458,0.037533
-0.02925,0.0924692,0.0441278
-0.021,0.183325,-0.0133595
0.0305,0.0562547,0.0395158
-0.01825,0.126883,0.0216631
0.0435,0.0833982,0.0273239
-0.03925,0.118652,0.0308098
-0.02,0.124812,0.0240794
-0.00225,0.0597712,0.0548616
0.05975,0.0664,0.0187036
-0.011,0.123759,0.0328455
-0.044,0.115218,0.0334726
-0.05725,0.0393244,0.0469003
-0.068,0.104175,0.0393055
0.02,0.115352,0.0360141
0.031,0.0455532,0.0314131
-0.0645,0.0917816,0.0443817
-0.0075,0.0965917,0.053591
0.036,0.0423828,0.0283745
-0.0745,0.0984404,0.0384088
0.0035,0.0590872,0.0549806
-0.04625,0.0966368,0.0431134
0.004,0.0489384,0.0512623
-0.077,0.0927057,0.0376388
0.01725,0.090064,0.0499949
-0.032,0.0532073,0.0369793
-0.0145,0.065924,0.0536714
0.038,0.0685413,0.035336
-0.0285,0.111133,0.0368983
0.04675,0.0457441,0.0260886
-0.032,0.0788836,0.0413144
-0.00125,0.0612821,0.056184
0.00775,0.114829,0.0395713
-0.016,0.0419686,0.0518841
-0.05825,0.110444,0.0372787
-0.0885,0.146693,0.0293798
-0.0835,0.131622,0.0504749
-0.00775,0.0423796,0.0491205
0.0535,0.053685,0.0269679
-0.045,0.124795,0.0236983
0.0495,0.0651261,0.0284812
0.01,0.123787,0.0334805
-0.02675,0.165922,-0.00831682
-0.05975,0.107715,0.0391822
-0.063,0.0959565,0.0434945
0.02525,0.074448,0.0470269
-0.04325,0.0769031,0.0428374
-0.07825,0.103113,0.0337095
-0.08525,0.11377,0.0461784
-0.0005,0.0952468,0.0545486
0.0495,0.0637807,0.0292436
-0.04425,0.0526702,0.0387527
-0.05075,0.0826372,0.0443711
0.0465,0.0610928,0.0307674
-0.0035,0.0633756,0.056307
-0.083,0.142771,0.0425913
0.057,0.0701086,0.020602
-0.03275,0.0924878,0.0443823
-0.003,0.12246,0.0358963
-0.0065,0.059076,0.0548606
0.00125,0.0998559,0.0491618
-0.042,0.0605619,0.0405339
-0.0735,0.15121,0.0371167
-0.04525,0.161542,0.00650868
0.0055,0.0489262,0.0511422
0.049,0.0525203,0.02963
-0.054,0.0889957,0.0448886
0.02925,0.0670373,0.0423172
-0.0695,0.156216,-0.0020877
0.0495,0.044435,0.0201319
-0.0685,0.159136,-0.00735562
0.017,0.116781,0.036143
-0.06975,0.122486,0.0531231
-0.0175,0.0924627,0.054787
0.003,0.0634078,0.056667
-0.019,0.0420834,0.0529647
0.00425,0.0449692,0.0468834
-0.03775,0.151115,0.00196619
-0.06025,0.116188,0.0384293
-0.06875,0.0439589,0.00796399
-0.0455,0.131802,0.0174652
0.00225,0.120381,0.0370368
0.051,0.0553321,0.0295018
-0.057,0.125506,0.0398287
0.00975,0.0581776,0.0526986
-0.03275,0.111781,0.0357553
0.04175,0.0492148,0.0322946
-0.091,0.13626,0.019999
0.00825,0.127206,0.0292834
-0.0885,0.138382,0.0395517
-0.007,0.103032,0.0436277
-0.02675,0.0414705,0.0538072
-0.0165,0.0744263,0.0556034
-0.03575,0.0406692,0.046262
-0.0125,0.108641,0.0428697
-0.043,0.0396693,0.0434736
-0.01075,0.0438512,0.0497165
0.027,0.0792872,0.046273
-0.009,0.0605216,0.0554628
-0.02475,0.0995667,0.0446423
0.02575,0.0801216,0.0479273
0.01875,0.0578051,0.048737
-0.0685,0.116112,0.051325
-0.03525,0.173478,-0.00104163
-0.00025,0.0931982,0.0553861
-0.0185,0.184869,-0.0167425
-0.07225,0.128119,0.0521572
0.009,0.125164,0.032081
0.01925,0.0748231,0.0517675
0.022,0.0376726,0.0380226
-0.0435,0.128771,0.014548
-0.0255,0.107104,0.0408342
-0.02025,0.159923,-0.0045233
-0.0305,0.0495655,0.0433204
-0.024,0.112597,0.0376626
-0.07725,0.0759187,0.0308893
-0.06325,0.0415564,0.0411853
-0.015,0.177276,-0.0202329
0.02925,0.115734,0.0296616
0.02275,0.0982325,0.0457861
-0.052,0.126703,0.0343648
-0.0865,0.105755,0.0183309
-0.053,0.109763,0.0377863
-0.0405,0.071917,0.041942
-0.02525,0.161443,-0.00304197
0.00425,0.110719,0.0421089
0.004,0.125192,0.0327161
-0.05325,0.152823,0.0132482
0.01975,0.0817624,0.0513003
-0.051,0.0514664,0.0334314
-0.02,0.105789,0.0424857
-0.03675,0.107639,0.0379109
0.0225,0.0523848,0.0431862
-0.0725,0.0929729,0.0413289
-0.009,0.119682,0.03729
-0.012,0.180344,-0.0245662
0.02,0.092044,0.0479449
0.015,0.0784787,0.0540512
-0.06375,0.150487,0.0368641
-0.0825,0.079138,0.027073
-0.061,0.112527,0.0363917
0.04525,0.0630747,0.029244
-0.02825,0.159978,0.000470139
-0.05675,0.153199,0.0298774
0.031,0.105353,0.0353654
-0.0125,0.0787189,0.0572878
0.04425,0.0683633,0.0250502
-0.04125,0.111795,0.0360095
-0.0055,0.0675305,0.056193
-0.018,0.12755,0.020265
-0.0705,0.130202,0.0504775
-0.01425,0.0984233,0.048682
0.04175,0.0828928,0.029869
-0.045,0.120639,0.0275105
-0.08,0.117435,0.0491713
-0.0705,0.165107,-0.016685
0.0075,0.0991008,0.0482034
0.02475,0.0498718,0.039137
-0.077,0.117529,0.0516848
-0.0675,0.109748,0.0375321
-0.0545,0.0862119,0.0452671
-0.00275,0.0821951,0.0574123
-0.07175,0.139371,0.0476769
0.0,0.0925136,0.0556254
-0.04475,0.0796578,0.0422052
0.00775,0.105121,0.0431209
-0.06525,0.0454682,0.00847186
-0.0425,0.0591227,0.0401522
-0.0305,0.0531717,0.0365991
-0.058,0.121236,0.0400864
-0.0805,0.118837,0.0490524
-0.05575,0.0393513,0.047154
-0.0665,0.0729789,0.0378781
-0.08,0.14146,0.0462761
-0.0355,0.0733206,0.0419436
0.0075,0.0632899,0.055347
-0.01575,0.0931766,0.0550268
0.018,0.0542141,0.0477497
-0.0735,0.0901024,0.0408171
0.00325,0.0449436,0.0466299
-0.0195,0.039286,0.0530932
0.0285,0.0518958,0.0379921
-0.0215,0.114018,0.0376643
-0.035,0.165204,-0.00304998
-0.009,0.0911826,0.056703
-0.047,0.144581,0.0060214
0.01475,0.0404833,0.0444863
-0.0235,0.0784698,0.0539313
-0.04025,0.074065,0.0424527
0.02125,0.0872106,0.0492738
-0.0505,0.0702313,0.0386384
0.021,0.0509207,0.0426832
-0.0255,0.0811846,0.052977
0.0175,0.10582,0.0429943
-0.08625,0.133645,0.0467991
-0.0345,0.0441348,0.0456177
-0.069,0.044602,0.00707731
-0.04875,0.111816,0.0363908
-0.0585,0.139595,0.0329465
-0.0505,0.122343,0.0333559
-0.00175,0.0945753,0.0550274
0.032,0.0718093,0.0406718
-0.0515,0.150641,0.0136318
-0.0215,0.160684,-0.00371519
-0.07175,0.113977,0.0506058
-0.0465,0.054673,0.0376136
-0.08725,0.13637,0.043365
-0.0305,0.168193,-0.00710714
-0.06575,0.176533,-0.0518446
-0.05975,0.0418713,0.0442288
-0.009,0.0417263,0.0496029
-0.02675,0.098094,0.0437507
0.00475,0.0554491,0.0532943
-0.08425,0.0957111,0.0297555
-0.0635,0.108379,0.0384203
-0.001,0.0590536,0.0546205
-0.046,0.150521,0.00868088
-0.033,0.0468598,0.0445955
-0.0445,0.069044,0.0411769
-0.00125,0.119041,0.0386866
-0.02025,0.0492767,0.0476311
-0.0625,0.0368247,0.0433543
0.00625,0.0481615,0.050544
0.00625,0.121731,0.0355143
-0.06725,0.156901,-0.00613672
-0.05575,0.0952946,0.0441301
-0.01625,0.0651966,0.0533103
0.0,0.100483,0.0478226
-0.03825,0.157055,0.00519817
-0.03025,0.0710314,0.039782
0.03975,0.0562009,0.0312762
-0.031,0.0988263,0.0441329
-0.047,0.0761806,0.0425824
0.02575,0.0513167,0.0393873
-0.021,0.109909,0.0403286
0.016,0.100433,0.0470595
-0.046,0.108432,0.0393102
0.002,0.0759079,0.0568044
-0.0595,0.104302,0.04134
-0.039,0.0409528,0.0422016
0.03525,0.062454,0.0381255
0.0055,0.127891,0.0283933
-0.0735,0.128831,0.0522757
-0.0815,0.0966361,0.0328098
-0.01675,0.0944838,0.0534704
-0.02925,0.0868632,0.0446318
-0.08375,0.11231,0.0452877
-0.00225,0.10235,0.0440086
-0.00825,0.0654059,0.05571
0.04625,0.0562707,0.0320369
-0.03625,0.0526465,0.0384993
-0.044,0.0464829,0.0407929
-0.0575,0.0588247,0.0212556
-0.06125,0.0782751,0.0424578
-0.08025,0.142145,0.0453859
-0.06575,0.0642082,0.0260703
-0.07475,0.104712,0.0365089
0.02875,0.0798742,0.0448755
0.00975,0.0806265,0.0548935
0.037,0.0389332,0.0227979
-0.01,0.172701,-0.0221095
-0.026,0.163672,-0.00642148
0.0015,0.111448,0.0424909
-0.01575,0.0453842,0.0509128
-0.0395,0.0548494,0.0395146
0.0135,0.0728936,0.0538025
-0.059,0.0946426,0.0448929
0.00175,0.0821781,0.0571727
-0.045,0.130447,0.020007
0.0,0.0870096,0.0568199
-0.081,0.149743,0.0358497
-0.07025,0.104806,0.0380347
-0.07675,0.155952,0.0233992
-0.0155,0.177274,-0.0195574
0.0435,0.0610361,0.0301331
-0.05425,0.111802,0.0361366
-0.02,0.0771778,0.0552479
0.022,0.108424,0.039183
-0.01475,0.0863317,0.0570585
-0.0775,0.078211,0.03305
0.009,0.064648,0.0549891
-0.08525,0.085251,0.0238857
0.00325,0.0681944,0.0558341
-0.036,0.153326,0.00196373
-0.08125,0.154477,0.0222589
-0.06125,0.0404169,0.0438522
0.025,0.0878006,0.0476879
-0.0705,0.152604,0.035337
0.0425,0.089073,0.0270722
-0.06575,0.139183,0.0420899
-0.03025,0.167438,-0.00710535
-0.0725,0.0999107,0.0391736
-0.07325,0.153282,0.0335587
-0.0275,0.177247,-0.00739873
-0.015,0.0786744,0.0566884
-0.06775,0.14491,0.0424603
0.01225,0.0608328,0.051263
-0.06,0.0621096,0.0263261
-0.03525,0.042055,0.0460042
-0.01075,0.129674,0.018865
-0.03725,0.155567,0.00398535
-0.08325,0.101401,0.0292563
0.02525,0.0602266,0.0445915
0.01025,0.101179,0.0476959
-0.03325,0.167451,-0.00481003
-0.04775,0.10357,0.0409578
-0.073,0.145661,0.0437286
0.00025,0.100987,0.0447706
-0.03625,0.114492,0.0332174
-0.044,0.1289,0.017723
-0.03775,0.0683858,0.0416841
-0.0385,0.07617,0.0424553
-0.082,0.134453,0.0501104
0.04475,0.0709997,0.0227604
-0.0495,0.134982,0.0248265
-0.06475,0.104932,0.0400692
-0.05325,0.157144,0.0100696
-0.02325,0.121427,0.0290361
-0.02425,0.0543238,0.0414149
-0.07975,0.120992,0.05037
-0.07275,0.156003,0.0259379
-0.008,0.125142,0.031573
0.01275,0.0791921,0.054292
-0.014,0.100239,0.0441341
-0.00225,0.123143,0.0351329
-0.05475,0.104987,0.0409592
0.024,0.0878477,0.0483168
0.03025,0.115674,0.028518
-0.0485,0.0464955,0.0409196
-0.08325,0.0943702,0.0310254
-0.0305,0.153249,-0.00262411
-0.0675,0.0860928,0.0437399
-0.05125,0.0680018,0.0372403
-0.0485,0.116566,0.03195
0.018,0.0425394,0.0438465
-0.056,0.0605936,0.0251858
-0.06625,0.0691799,0.0345743
-0.07175,0.15329,0.0339395
-0.01175,0.0465192,0.0482669
0.02675,0.0828299,0.0467879
-0.00475,0.0794477,0.0577682
-0.0535,0.111119,0.0366441
0.0125,0.126485,0.0292845
-0.03325,0.0753839,0.0414377
-0.061,0.128411,0.0408396
-0.05775,0.0740012,0.0416903
0.009,0.0532535,0.0522101
0.02175,0.0500786,0.0412912
0.01125,0.0916677,0.0532296
-0.06525,0.0796681,0.0423324
-0.055,0.154998,0.0124839
-0.0465,0.102902,0.041593
0.0005,0.0731803,0.0574002
0.01925,0.0563834,0.0484942
-0.05825,0.0596244,0.0222692
-0.02725,0.0492274,0.0471242
0.04325,0.0643419,0.0275933
-0.0345,0.0732993,0.0416896
0.04925,0.0575654,0.0307687
-0.02725,0.11183,0.036645
-0.0265,0.121985,0.0256078
-0.04975,0.0621261,0.0344463
-0.00575,0.0682147,0.056074
-0.04675,0.15274,0.00956695
-0.02475,0.12138,0.0280199
0.0135,0.0468724,0.0447223
0.03775,0.104209,0.0283711
-0.081,0.130256,0.0525126
-0.072,0.160633,-0.0085739
-0.024,0.107135,0.0413428
0.0345,0.055881,0.0354595
-0.001,0.081493,0.0572916
-0.03475,0.0825155,0.0428446
-0.045,0.117937,0.0308087
0.02625,0.11857,0.0291582
-0.03075,0.0853217,0.0428482
-0.05825,0.104995,0.0410864
-0.07675,0.0920325,0.038147
-0.0285,0.10568,0.0407057
-0.0685,0.17576,-0.0472803
-0.06525,0.119578,0.0501299
-0.0725,0.0815289,0.0392823
0.0055,0.119658,0.0367818
-0.07575,0.0976785,0.0376448
-0.03525,0.0655225,0.0410463
-0.07825,0.174987,-0.0447115
-0.047,0.1278,0.0262342
-0.04775,0.0377637,0.0455091
-0.051,0.111133,0.0368983
-0.04775,0.111816,0.0363908
-0.00125,0.120411,0.037672
-0.026,0.0435012,0.0530805
0.05025,0.0560962,0.0301353
-0.0185,0.166653,-0.012369
-0.03875,0.155585,0.00519978
0.016,0.0784609,0.0538115
-0.08575,0.098394,0.0270891
0.00725,0.116215,0.0389375
0.03725,0.0890864,0.0367436
-0.03025,0.0882116,0.0438698
-0.00825,0.0945823,0.0551471
-0.06475,0.0782127,0.0416951
-0.04775,0.0966985,0.044004
