x,y,z
-0.04275,0.0900227,0.0713162
-0.04325,0.0953985,0.0690401
-0.0145,0.0821229,0.0849777
0.04675,0.084765,0.0544206
-0.037,0.147608,0.0788413
-0.00975,0.0510364,0.0511357
-0.0115,0.0476302,0.0522272
0.00125,0.0373084,0.0795173
-0.0265,0.109078,0.0812514
-0.0235,0.13262,0.0919107
0.03575,0.0958157,0.0522733
0.03275,0.124473,0.0327173
-0.0275,0.118943,0.0904414
0.04675,0.0943149,0.050596
-0.023,0.153199,0.0833929
-0.03925,0.162198,0.0494569
0.01,0.0375995,0.0759142
0.0645,0.057016,0.0169464
-0.00725,0.159051,0.0338026
0.0595,0.083106,0.0414461
0.019,0.107896,0.0557507
-0.0155,0.0413729,0.059452
-0.0075,0.0996799,0.0840095
0.0095,0.115008,0.0588653
0.06425,0.0444337,-0.0010977
-0.06025,0.167864,0.0386058
0.02225,0.101694,0.0574249
-0.0065,0.0806405,0.0831804
0.01625,0.0826617,0.0640037
0.0705,0.0657322,-0.0132847
0.01025,0.0763218,0.071072
-0.04,0.0922967,0.0746699
-0.01625,0.0523837,0.050531
0.04725,0.0692245,0.0515179
-0.007,0.142239,0.0933808
-0.02025,0.0621917,0.066146
-0.0095,0.0736502,0.0803056
-0.025,0.117686,0.0938386
-0.02775,0.0474919,0.0438331
-0.01375,0.0496296,0.05114
-0.06025,0.173645,0.0326287
0.0605,0.0437565,0.0132872
-0.0365,0.140643,0.077527
0.03925,0.113404,0.0394427
0.00125,0.0740387,0.0767076
0.01975,0.120644,0.0424993
0.0155,0.0972106,0.0644892
0.0145,0.0710491,0.0651929
0.013,0.118919,0.0513264
0.00625,0.0971366,0.0752678
-0.01025,0.148414,0.0886261
-0.04775,0.155039,0.0488732
-0.00775,0.114395,0.0962161
-0.00775,0.17654,0.0250094
0.0,0.125829,0.0958764
-0.0125,0.102408,0.0841279
-0.004,0.129986,0.0992729
-0.0395,0.130972,0.079687
0.0075,0.0613166,0.064105
-0.037,0.120109,0.0844786
0.02775,0.095912,0.05395
0.00475,0.0932845,0.0795806
-0.00725,0.100341,0.0836499
-0.05475,0.163572,0.0434386
-0.00275,0.132016,0.0980263
0.05375,0.0499448,0.0398973
0.02275,0.0537501,0.0501698
-0.01025,0.0714676,0.078507
0.04075,0.0904768,0.0565829
0.01125,0.064782,0.064348
-0.009,0.102363,0.0832897
0.016,0.102589,0.0612568
-0.01025,0.0469644,0.0525895
-0.02725,0.115445,0.0868749
-0.006,0.1218,0.0970093
-0.00225,0.0755885,0.0791058
0.0505,0.0973525,0.0432413
-0.00475,0.0698666,0.0756281
-0.042,0.14871,0.0546369
0.04375,0.0779805,0.0566875
0.05325,0.0545481,0.0438226
0.052,0.0822836,0.048785
-0.046,0.0998339,0.0617352
0.04275,0.117358,0.0334757
0.047,0.0419265,0.0378866
0.0045,0.0458528,0.0754126
0.00225,0.0695524,0.0719092
0.04,0.0816558,0.0595687
-0.0715,0.175814,0.0271679
0.0025,0.121742,0.0945176
0.0565,0.106045,0.0231622
0.02225,0.1152,0.0465606
-0.03725,0.159329,0.0533002
-0.01975,0.0771224,0.0813837
0.01025,0.110354,0.063892
0.02325,0.128586,0.0277571
-0.00125,0.0534925,0.0616992
0.0175,0.117361,0.0474514
0.01225,0.0690051,0.0654312
-0.045,0.123661,0.0679624
0.009,0.0756847,0.0716713
-0.0015,0.0419461,0.0777043
0.02325,0.121933,0.0398331
0.02875,0.0368601,0.0629476
-0.00875,0.0554374,0.0531742
0.035,0.116983,0.0400819
-0.00325,0.0784488,0.0810235
0.0495,0.121679,0.0190029
0.05525,0.102816,0.0290044
-0.008,0.12727,0.0999537
-0.02675,0.0476792,0.0457342
0.02,0.126626,0.0325867
0.05375,0.0688467,0.0470165
0.037,0.0803068,0.0600465
0.06275,0.0704588,0.0330504
-0.04425,0.165056,0.0461002
-0.0245,0.110496,0.082448
0.04875,0.116914,0.0247089
-0.033,0.147679,0.0843527
0.0155,0.0639541,0.0627874
0.02575,0.0765012,0.0554866
-0.04025,0.150863,0.0576292
-0.04725,0.0848058,0.0550197
0.008,0.124441,0.0479602
0.02525,0.0650396,0.0515105
0.0025,0.113532,0.0903303
0.02325,0.0693143,0.0525974
0.0415,0.119447,0.0324625
-0.03475,0.131799,0.0848344
0.053,0.0725782,0.0498451
0.056,0.108769,0.0204986
-0.01575,0.0638365,0.0691473
-0.014,0.127264,0.0996139
0.0205,0.106498,0.0557502
0.013,0.0612724,0.0636249
0.0465,0.116462,0.029917
0.05525,0.0937449,0.0422203
-0.016,0.0889387,0.0860514
0.02725,0.0877035,0.0568208
0.019,0.099782,0.0607772
0.0585,0.047153,0.0183565
-0.01875,0.111587,0.0927077
-0.01,0.0387459,0.0737498
-0.0075,0.125902,0.0997278
-0.017,0.0676162,0.0732284
-0.03625,0.100085,0.0789795
0.00575,0.0945648,0.0781429
0.0535,0.0666906,0.046378
-0.0095,0.0943386,0.0856889
-0.01,0.0531111,0.050769
0.0155,0.123931,0.0366559
-0.0255,0.0414115,0.0598122
0.03,0.12117,0.038689
0.04125,0.0995667,0.0446423
0.056,0.0663911,0.042951
-0.0035,0.108939,0.0782584
-0.007,0.115025,0.0948577
-0.0395,0.121369,0.0816057
0.063,0.0822375,0.0305055
-0.017,0.0848712,0.0856949
-0.004,0.100937,0.0820928
0.06475,0.0698645,0.0260647
0.04675,0.091653,0.0529901
0.02625,0.098791,0.0553882
0.0505,0.0824684,0.0514214
-0.01125,0.163542,0.0414079
-0.04025,0.122015,0.0805283
-0.015,0.164292,0.043183
-0.017,0.150476,0.0873479
-0.011,0.0997065,0.0844885
-0.00675,0.0895733,0.0854519
0.049,0.123088,0.0179848
-0.04,0.146036,0.0657833
0.05625,0.0840996,0.0451365
-0.03475,0.0687417,0.0623121
0.042,0.0787901,0.0582468
-0.003,0.142226,0.0906639
-0.00725,0.170526,0.00953973
0.0665,0.0831278,0.0238884
0.00125,0.0536236,0.0630202
-0.0695,0.166855,0.0141146
0.002,0.0859308,0.0815
0.0515,0.107633,0.0257076
-0.01875,0.121202,0.100067
-0.001,0.113621,0.0930468
-0.01125,0.0588437,0.0597815
-0.01425,0.0622465,0.0667461
-0.02375,0.0840784,0.0840176
0.03575,0.0624116,0.0533057
-0.05725,0.156164,0.0338078
0.04225,0.065228,0.0536703
-0.00925,0.0587647,0.0589411
0.069,0.0684772,-0.0153115
-0.0035,0.125887,0.0989349
0.00525,0.07948,0.0767073
-0.024,0.0719093,0.0756282
0.022,0.0983178,0.0594596
0.05425,0.077352,0.0482959
0.003,0.120388,0.094178
-0.03425,0.0688227,0.0632718
-0.03275,0.0705305,0.0672315
0.05175,0.0760988,0.0502114
0.0235,0.0628936,0.0509068
-0.02575,0.12919,0.0921377
-0.02575,0.0908809,0.0847324
-0.037,0.0798844,0.0729912
0.05975,0.0779738,0.038771
-0.0155,0.12726,0.0993874
-0.03475,0.134508,0.0825591
-0.015,0.05797,0.0578598
-0.00725,0.149759,0.0849514
0.02375,0.111127,0.0496467
-0.00175,0.0853871,0.0834176
0.031,0.0673262,0.0537936
0.059,0.0470796,0.0175962
-0.034,0.118824,0.086514
-0.0075,0.144977,0.0911164
0.0725,0.0614313,-0.0124684
0.04,0.0617262,0.0534246
0.046,0.043452,0.0388979
-0.0425,0.109617,0.0629342
0.0555,0.0664798,0.0439664
0.04875,0.0691647,0.0507981
0.03475,0.0482105,0.0510243
-0.02075,0.159312,0.048385
-0.039,0.114422,0.0784961
0.0175,0.0415916,0.061493
0.04175,0.0709529,0.0555983
0.02075,0.0609643,0.0527033
0.0605,0.0644514,0.0368578
0.02025,0.0839064,0.0620876
-0.01525,0.162157,0.0455996
0.009,0.113694,0.0607802
-0.01975,0.121191,0.0996141
0.0195,0.0775765,0.0605228
-0.0115,0.0579472,0.0576197
0.02825,0.100131,0.054311
0.0365,0.0399737,0.0594561
-0.00875,0.0587647,0.0589411
-0.0205,0.0902397,0.0853316
-0.005,0.0484058,0.059792
-0.0275,0.133953,0.0885132
0.064,0.0767597,0.0325416
0.0575,0.0516214,0.0350783
0.02825,0.119191,0.0417357
-0.01875,0.0394436,0.0610188
0.03,0.0587734,0.0516194
0.036,0.0588967,0.0529399
0.02325,0.107085,0.0533559
0.053,0.0836494,0.0483084
-0.02325,0.122458,0.0964431
-0.0555,0.14976,0.0364845
-0.00675,0.132032,0.0991588
-0.00575,0.0813162,0.0831801
0.0595,0.0844899,0.0411931
0.05975,0.0878111,0.0386511
-0.0225,0.0501517,0.0493366
-0.0275,0.113277,0.0837637
-0.0125,0.113771,0.0976875
-0.01925,0.0496053,0.0508999
-0.0035,0.0660613,0.0710682
0.04575,0.103346,0.0373972
0.01225,0.0732483,0.0668735
0.06375,0.100403,0.0137409
0.002,0.0543334,0.0631383
0.06325,0.0541339,0.0241788
0.03525,0.08374,0.059691
0.02675,0.116511,0.0446555
0.012,0.0739639,0.0672337
0.0,0.0542504,0.0622977
-0.0245,0.0860956,0.0838966
0.03075,0.0623036,0.0521056
0.02675,0.0779446,0.0562079
-0.0445,0.0930953,0.0652074
-0.0155,0.0463734,0.0536724
0.03775,0.0390526,0.0574172
0.003,0.127135,0.0923646
-0.0595,0.162675,0.0320178
0.0675,0.078789,0.0227493
0.038,0.0674692,0.0554732
0.039,0.0448185,0.0522357
-0.03975,0.0902832,0.075389
-0.03075,0.140083,0.0845936
-0.022,0.0476548,0.0524673
0.04775,0.0833241,0.0536995
-0.0245,0.0997198,0.084728
-0.0325,0.0696327,0.064712
0.0335,0.110194,0.0452862
0.01275,0.10625,0.0650888
-0.02025,0.0522883,0.0495703
-0.043,0.148691,0.0530793
-0.035,0.114599,0.0828054
-0.0005,0.0900926,0.0830557
-0.02825,0.0894638,0.0837748
-0.001,0.0393134,0.0789118
-0.02875,0.0880733,0.0831765
0.0405,0.0911529,0.0562238
-0.0455,0.125032,0.0670035
0.03225,0.035384,0.0622313
0.0245,0.107724,0.0520393
0.01975,0.0922262,0.0623327
0.01975,0.0936081,0.0622132
0.05575,0.104138,0.0272267
-0.01725,0.0684224,0.0746683
-0.0235,0.140852,0.0907773
0.04025,0.0398723,0.0520106
-0.0425,0.100217,0.0688005
-0.02675,0.0679692,0.0693893
-0.01925,0.10443,0.0837677
-0.00675,0.155194,0.0716463
-0.01575,0.0381247,0.0617431
-0.06075,0.166409,0.0384822
0.0125,0.121478,0.0451675
0.0385,0.112751,0.0404587
0.03725,0.097097,0.0501183
0.0555,0.0980287,0.0323031
-0.00725,0.144292,0.0917957
0.0125,0.0988826,0.0696388
-0.01675,0.0869094,0.0859331
-0.028,0.107685,0.0806533
0.024,0.0913237,0.0589787
-0.0435,0.129309,0.0696326
-0.0295,0.0859556,0.0818595
-0.02725,0.0367276,0.0617471
0.01875,0.0685694,0.0602727
-0.0365,0.0939387,0.0791013
-0.044,0.0917545,0.065926
-0.02125,0.035384,0.0622313
-0.051,0.158571,0.0471316
-0.02725,0.101702,0.0836493
-0.0075,0.0820443,0.0838989
0.02825,0.0382824,0.0631837
-0.0015,0.121784,0.0963298
0.03325,0.127158,0.0281404
-0.0375,0.118704,0.0832824
0.04375,0.104869,0.0390519
0.00325,0.123734,0.0932714
0.01425,0.0374963,0.0687097
-0.0245,0.136719,0.0897587
0.066,0.0873095,0.0227421
-0.02475,0.0812722,0.0825808
0.05225,0.0436377,0.0336984
-0.004,0.138138,0.0950801
-0.01125,0.122542,0.100181
0.038,0.0977198,0.0486816
-0.00925,0.103038,0.0831697
0.0695,0.0591046,-0.00639059
-0.0295,0.0701655,0.0710697
-0.05425,0.151997,0.0400352
0.06525,0.0922744,0.0217346
-0.00075,0.117055,0.0953105
-0.01525,0.0855701,0.0860539
0.05475,0.0513887,0.0401474
-0.01325,0.14156,0.0946263
0.0445,0.0828969,0.0575331
0.04225,0.0595042,0.0519808
-0.06125,0.151762,0.0301336
-0.006,0.155362,0.029874
0.06175,0.0939843,0.0255546
0.056,0.107402,0.0217667
-0.0125,0.061416,0.0651853
0.008,0.050317,0.0648313
0.0105,0.126572,0.0313166
-0.02275,0.104424,0.083648
-0.05725,0.1519,0.035973
0.0265,0.0700604,0.0531983
0.02575,0.0608108,0.051023
-0.0625,0.152439,0.0282283
-0.0005,0.13403,0.0950812
0.02725,0.0987647,0.0549092
0.018,0.099808,0.0612562
0.062,0.0809892,0.0325411
0.016,0.109353,0.0570681
-0.0465,0.1586,0.0505446
-0.001,0.0689711,0.0731087
0.004,0.0516507,0.0642269
0.00875,0.101035,0.0711955
-0.029,0.142201,0.0872283
-0.0045,0.0833605,0.0834187
0.01625,0.0950748,0.0635308
0.04475,0.0822035,0.0575322
0.001,0.119069,0.0951973
0.04975,0.0606574,0.0493427
-0.039,0.151671,0.0682937
-0.02825,0.100341,0.0836499
-0.0075,0.154514,0.0741638
0.04175,0.0381274,0.0488935
0.0695,0.0684196,-0.0159855
-0.0205,0.115081,0.0966689
0.0405,0.122196,0.0301805
0.0575,0.0790492,0.0433487
0.04175,0.0823053,0.0589703
-0.04275,0.0872345,0.0705968
0.0345,0.0616718,0.0528245
0.0645,0.09962,0.0128488
-0.0705,0.171291,0.0120764
0.027,0.0842507,0.0570557
-0.03175,0.0431288,0.0562043
-0.0585,0.174369,0.0313582
0.018,0.101167,0.0606578
-0.0155,0.134057,0.097346
-0.0355,0.106138,0.0769421
-0.02375,0.134669,0.0910044
0.028,0.0772594,0.0563268
0.05425,0.0531219,0.0435672
-0.0065,0.0443154,0.0739754
0.02175,0.108491,0.0534763
-0.026,0.150461,0.0860297
-0.03775,0.134429,0.0792066
-0.03825,0.0986096,0.0770639
0.0455,0.121932,0.0244646
-0.0175,0.17288,0.0274277
-0.01025,0.130675,0.0997256
-0.019,0.0821055,0.0847379
0.02575,0.104283,0.0533547
-0.007,0.14635,0.0895316
-0.034,0.136579,0.082319
-0.03,0.0684398,0.0668703
0.05575,0.0758695,0.0472836
-0.04025,0.119245,0.0794521
-0.00575,0.108322,0.0796952
-0.02175,0.138806,0.0928155
0.00575,0.119608,0.0899881
-0.00075,0.0880892,0.0834161
0.04175,0.100754,0.0412094
0.064,0.10219,0.00751571
0.04925,0.0621093,0.0499454
-0.071,0.172765,0.0102973
0.03125,0.0623144,0.0522256
-0.00775,0.166158,0.0177962
0.0145,0.0583794,0.0621817
-0.041,0.108451,0.0677228
0.052,0.114572,0.0211466
0.01425,0.070361,0.0651923
-0.01375,0.147038,0.090437
0.012,0.121592,0.0475811
0.01625,0.0632104,0.0621866
-0.008,0.103688,0.0825707
0.028,0.110388,0.0488084
-0.063,0.17292,0.0335185
-0.00925,0.164942,0.0375971
0.019,0.11998,0.0433879
-0.033,0.153168,0.0796776
0.02425,0.119248,0.0428791
0.03275,0.0709333,0.0553584
-0.021,0.0720477,0.0773074
-0.05875,0.163516,0.0396311
0.034,0.0925281,0.055865
-0.03475,0.153816,0.0739246
0.0025,0.129857,0.0908917
0.05025,0.090094,0.0504741
0.00125,0.106759,0.0756249
-0.02325,0.104424,0.083648
0.056,0.0706977,0.0440994
0.026,0.0430527,0.0620893
-0.01425,0.093652,0.0855695
-0.00375,0.112947,0.0930469
0.046,0.0629686,0.0517468
0.0205,0.0789502,0.0604045
0.01625,0.0673924,0.0626707
0.062,0.0640937,0.0327969
-0.011,0.0517039,0.0507733
-0.0375,0.108678,0.0726314
-0.03075,0.151131,0.0839925
0.03625,0.0667333,0.0549922
0.011,0.0529497,0.0632623
0.0545,0.0475296,0.0369873
-0.009,0.116466,0.0981408
0.0735,0.0598324,-0.0139503
0.05425,0.115121,0.0178444
0.0525,0.108981,0.024185
-0.0455,0.152905,0.0487574
0.0355,0.0645531,0.0539091
0.0065,0.0842159,0.0763476
-0.0155,0.140876,0.0948529
0.029,0.0430144,0.0617292
0.0,0.0832748,0.0822202
-0.0235,0.124458,0.0957635
0.0505,0.0880026,0.0507126
0.03225,0.0609204,0.0522232
0.03475,0.121737,0.0356413
-0.02175,0.0909116,0.0852115
0.05675,0.104044,0.0257008
-0.0195,0.0820967,0.0846181
-0.0455,0.161478,0.0499383
0.01925,0.10584,0.056588
0.033,0.0659344,0.0537914
0.019,0.106532,0.0564685
-0.03925,0.0725928,0.0587185
0.00225,0.108047,0.0738288
-0.01975,0.0785769,0.082702
-0.01525,0.0936594,0.0856893
-0.00675,0.0370678,0.0773565
0.0175,0.0874445,0.0634089
-0.02975,0.100308,0.0830511
-0.021,0.162824,0.0419173
0.05425,0.0963811,0.0394241
0.03925,0.118871,0.0352564
-0.0145,0.168586,0.0380965
0.0005,0.0914091,0.0823363
0.05175,0.10022,0.0330695
-0.00175,0.118418,0.0959899
-0.0395,0.148822,0.0641027
0.036,0.0898543,0.0577806
-0.01725,0.123879,0.100181
0.0015,0.044647,0.077097
-0.00975,0.13747,0.0968919
-0.05475,0.169331,0.0398715
0.05025,0.0648094,0.0488707
0.03575,0.124382,0.0306851
0.0375,0.0977198,0.0486816
0.03725,0.0695934,0.0559561
-0.03575,0.151092,0.0801578
-0.012,0.0807028,0.0840196
0.0385,0.126305,0.0250933
-0.00825,0.0637933,0.0686673
-0.0265,0.0537166,0.0424278
-0.03125,0.0644099,0.060148
-0.0105,0.178741,0.0223406
-0.0195,0.139502,0.0942872
-0.055,0.170048,0.0388546
0.01525,0.12594,0.03335
0.02025,0.0580873,0.0517383
0.044,0.102716,0.0386681
-0.04675,0.153592,0.0472682
-0.02075,0.0458458,0.0553555
-0.0035,0.0763234,0.0798252
0.027,0.1212,0.0393242
-0.0065,0.0645754,0.0697477
-0.00475,0.153817,0.0740444
0.01875,0.0657826,0.0600296
-0.001,0.0927721,0.0823358
0.035,0.0774587,0.0589643
-0.03575,0.0777173,0.0714322
0.0525,0.0711906,0.0499624
0.02775,0.0580308,0.051138
0.00175,0.121077,0.0948574
-0.005,0.134065,0.0980254
-0.00875,0.170722,0.032635
0.04075,0.0652803,0.0542702
-0.0075,0.107702,0.0810125
-0.02125,0.156613,0.0757206
0.008,0.0698338,0.0671112
-0.04325,0.159325,0.0521014
0.02425,0.0436622,0.0612469
0.01475,0.0870747,0.0682006
0.04525,0.123986,0.0217942
0.063,0.0931577,0.0240264
-0.0005,0.124463,0.0959901
-0.0265,0.110464,0.0817297
-0.05475,0.150524,0.0383875
-0.033,0.102231,0.0807751
0.001,0.113569,0.0914622
-0.03075,0.126398,0.0896461
-0.03975,0.0744327,0.0644761
0.0405,0.124879,0.0256035
-0.02375,0.0895342,0.0848529
-0.01525,0.13474,0.0973458
0.03825,0.0891568,0.0577803
0.01325,0.110178,0.0599414
-0.014,0.121881,0.10052
-0.01325,0.0785952,0.0829418
0.011,0.0740595,0.068433
0.0405,0.0745202,0.0568025
0.05825,0.0627479,0.041424
0.02725,0.125912,0.0327149
0.0265,0.0559146,0.0508941
0.02175,0.0382167,0.0625835
0.0045,0.0516628,0.064347
-0.005,0.142234,0.092362
0.01875,0.085352,0.0630476
-0.0545,0.164296,0.0434368
0.0115,0.0543453,0.0632584
-0.00575,0.159033,0.0327872
-0.0525,0.148321,0.03636
-0.015,0.116506,0.0994993
0.04925,0.107194,0.0304101
0.042,0.0829893,0.0588513
0.007,0.0698539,0.0673511
-0.01675,0.0743279,0.0803054
0.0,0.127211,0.0966689
0.0065,0.0379055,0.0786752
-0.0355,0.0755439,0.0698726
-0.018,0.117847,0.099613
-0.02775,0.0724921,0.0744288
0.031,0.118458,0.0412268
-0.038,0.0854202,0.0740709
-0.0355,0.0994474,0.079818
0.0515,0.0626132,0.047766
-0.05525,0.150509,0.0377527
-0.008,0.0806672,0.0835401
-0.02775,0.120982,0.0908936
0.049,0.0935487,0.0495177
-0.009,0.154525,0.075602
-0.0325,0.127066,0.0885134
0.002,0.0584703,0.0631422
-0.06175,0.154614,0.0286058
0.06,0.0438194,0.013921
0.011,0.0654812,0.0644686
0.017,0.0792171,0.0640007
-0.005,0.037839,0.078075
0.01775,0.0528725,0.0554546
-0.01575,0.10174,0.0843678
-0.07125,0.18243,0.0186542
0.04125,0.111915,0.0381702
-0.01,0.117844,0.0994997
0.058,0.0979,0.0303951
0.02325,0.0449464,0.0601623
0.02175,0.0579518,0.0502977
0.015,0.0626072,0.0631461
0.06375,0.0624351,0.0220112
-0.00175,0.0534567,0.061339
-0.0045,0.144973,0.0891921
0.052,0.0611219,0.0467486
0.03625,0.110776,0.0431258
-0.0075,0.112296,0.0937261
-0.0315,0.0982375,0.082573
-0.0275,0.0817824,0.0803031
0.04375,0.0650815,0.0519904
-0.00375,0.102932,0.081134
0.00575,0.0399777,0.07867
-0.01225,0.147038,0.0903239
0.0425,0.0515602,0.0493323
0.02425,0.0487865,0.0566679
-0.0125,0.0382972,0.0696682
0.031,0.0744732,0.056203
-0.02275,0.038151,0.0619832
-0.013,0.121879,0.100407
0.02925,0.0751489,0.0559641
-0.00525,0.159019,0.0320256
0.039,0.0688889,0.0558351
-0.00475,0.0491174,0.05991
-0.02825,0.0380852,0.061383
-0.0255,0.0374261,0.0617451
-0.06475,0.172192,0.0337739
-0.01875,0.0936667,0.085809
0.01675,0.114036,0.0520422
0.03275,0.0877974,0.0582584
0.0045,0.0730961,0.0734694
0.06175,0.0648431,0.0333045
0.017,0.0455705,0.0594399
0.01125,0.0620054,0.0641056
-0.0085,0.0834376,0.0844974
0.025,0.0643316,0.0513892
0.00075,0.057735,0.0626613
-0.00525,0.105625,0.0804146
0.0485,0.0962055,0.0470568
0.031,0.0361355,0.0627095
0.017,0.0998404,0.061855
-0.04225,0.139756,0.0674671
0.071,0.0656604,-0.0140939
-0.03375,0.138658,0.0824382
0.03025,0.0462451,0.0591977
0.027,0.0643738,0.0518692
-0.00975,0.103051,0.0834092
-0.02,0.0997397,0.0850873
-0.0425,0.0820156,0.0646024
0.03325,0.0474219,0.0570323
-0.02025,0.108469,0.0828081
0.0335,0.111555,0.0443975
-0.03,0.136634,0.0848337
-0.0675,0.163949,0.0185618
0.0365,0.127689,0.0235671
-0.015,0.0956972,0.0856882
-0.032,0.0668064,0.0638698
-0.001,0.14627,0.082436
0.0395,0.112702,0.039569
-0.02225,0.10982,0.082568
0.04675,0.0636234,0.051268
-0.068,0.172906,0.0313613
-0.0075,0.0706882,0.0773076
0.04175,0.0352963,0.0487822
0.061,0.0615807,0.0362222
0.01575,0.0561346,0.0603786
-0.01175,0.121211,0.100407
0.0135,0.048652,0.0621935
-0.0115,0.0807028,0.0840196
-0.019,0.0778639,0.0822227
-0.029,0.0731544,0.074189
-0.00025,0.119758,0.0958767
0.02025,0.0949693,0.0617343
0.016,0.116098,0.0509659
-0.01075,0.0827801,0.0847375
-0.03275,0.102907,0.0806551
-0.053,0.167182,0.0425415
-0.034,0.102199,0.0801763
0.0055,0.108573,0.0703567
0.00325,0.0986567,0.0779022
0.011,0.0374131,0.0742336
-0.0285,0.0387578,0.0611409
0.05225,0.105579,0.0273564
-0.011,0.110929,0.0931605
-0.017,0.0736113,0.0798259
0.059,0.0603447,0.0381241
0.037,0.128988,0.019882
0.015,0.0540724,0.0604963
-0.00025,0.101522,0.0802963
0.0325,0.111583,0.0449059
0.04175,0.0850422,0.0584945
0.01725,0.127282,0.0310615
-0.00275,0.034384,0.0780838
0.0505,0.0479017,0.0407894
0.04075,0.0667127,0.0547523
0.068,0.0794416,0.0132078
0.0555,0.0378525,0.0262235
0.05925,0.0463556,0.0175963
0.01825,0.0840062,0.0635256
0.02875,0.0396521,0.0629397
0.005,0.0912271,0.0794615
-0.02975,0.0921882,0.0838932
0.0155,0.0597148,0.061703
0.0325,0.0441334,0.0590837
-0.0025,0.113639,0.0936128
0.0025,0.0470994,0.0740882
0.02325,0.117923,0.0446566
0.028,0.0800973,0.0571698
-0.013,0.0395037,0.0679838
-0.00725,0.0743086,0.0800656
0.02675,0.0552167,0.0508929
-0.00075,0.098818,0.0807763
-0.01475,0.103082,0.0840079
-0.0195,0.142238,0.0931544
-0.0055,0.14771,0.0867489
-0.02375,0.049411,0.0489786
0.05025,0.080419,0.052017
0.0595,0.0571845,0.0343189
-0.00625,0.166116,0.0143697
0.00875,0.0888927,0.0750297
-0.02775,0.0367276,0.0617471
-0.00125,0.0651965,0.069028
0.0335,0.0428614,0.0602884
0.03,0.0938261,0.0541887
-0.0455,0.0816044,0.0588496
0.0575,0.109976,0.0163073
-0.0625,0.16712,0.0370846
0.02725,0.127255,0.0304265
0.04925,0.095519,0.0473108
0.05525,0.0759117,0.047792
0.0495,0.0783809,0.0527326
-0.03275,0.113928,0.0830451
0.00575,0.0451987,0.0757746
-0.0115,0.0736599,0.0804256
0.03525,0.101171,0.0475687
-0.03975,0.0803732,0.0703543
-0.00325,0.0425597,0.0769823
-0.01075,0.132033,0.099272
0.0365,0.104557,0.0454091
0.01175,0.124648,0.0366547
-0.04125,0.124696,0.0786125
-0.0125,0.174359,0.0295818
0.0275,0.123902,0.0360208
-0.018,0.0807206,0.0842593
-0.0295,0.073135,0.0739492
-0.01325,0.0510003,0.0507755
0.01475,0.046557,0.0621995
-0.005,0.158288,0.0320272
-0.00275,0.0636422,0.0669871
-0.01875,0.11303,0.0955369
-0.06425,0.176553,0.0285621
0.02825,0.0736842,0.0550028
0.0305,0.0630114,0.0522268
-0.061,0.175819,0.0284367
-0.00125,0.037295,0.0793972
-0.0465,0.160038,0.0501815
0.01175,0.0550229,0.063139
0.01325,0.0872744,0.0711958
-0.03875,0.139859,0.0728565
0.044,0.0700209,0.0527185
0.0555,0.0579034,0.0421794
-0.0125,0.164275,0.0419139
0.03625,0.0878287,0.0587376
-0.034,0.0801423,0.0764676
0.02925,0.0765743,0.0564457
-0.01825,0.100406,0.0848474
-0.00925,0.115793,0.0980274
0.06675,0.0892229,0.0194378
0.04775,0.081949,0.0539369
-0.03175,0.102938,0.0812538
-0.0215,0.090232,0.0852119
-0.03925,0.113643,0.0762219
-0.01575,0.166435,0.0406396
0.0285,0.0994317,0.0543107
-0.026,0.0687668,0.0707093
-0.0465,0.0915614,0.0628117
0.0045,0.0745851,0.0750287
-0.01175,0.125224,0.0999547
0.05775,0.0566547,0.0362203
-0.06475,0.173644,0.0325018
-0.00225,0.164557,0.00866136
0.04425,0.0692843,0.0522376
0.0465,0.090982,0.0534689
0.0575,0.0914723,0.0401822
0.0465,0.120512,0.0248429
0.00075,0.0563438,0.0625399
-0.045,0.155768,0.0518684
-0.0035,0.146328,0.0865094
0.06325,0.0871467,0.0299958
0.06,0.0786352,0.0382629
0.01575,0.0451604,0.0622034
0.00925,0.0606278,0.0641044
0.008,0.0557943,0.0639801
0.042,0.0744826,0.0563229
-0.00925,0.0604943,0.062664
0.02825,0.0808082,0.0574105
-0.027,0.0804003,0.0799439
-0.0315,0.154538,0.0773998
-0.03975,0.139831,0.0714194
-0.003,0.158183,0.0264424
-0.04475,0.0809119,0.0588487
0.02375,0.0920425,0.0593383
0.02575,0.113812,0.0469409
-0.018,0.124538,0.0997285
0.05025,0.048796,0.0426887
-0.014,0.0597484,0.0620631
-0.007,0.0691857,0.0756281
0.05325,0.0939185,0.0446379
0.0455,0.0729031,0.0539225
0.05575,0.0923577,0.0426008
-0.018,0.164289,0.0429292
0.0115,0.0920962,0.0714358
-0.0085,0.14635,0.0902107
-0.0245,0.0718895,0.0753883
0.04925,0.0859882,0.0519068
-0.0215,0.151837,0.0855503
-0.04075,0.12748,0.0788506
-0.03525,0.14695,0.0814774
-0.03775,0.142646,0.0727346
0.0655,0.0653491,0.0147695
-0.061,0.158219,0.0283463
0.041,0.120838,0.0317024
0.05675,0.0369592,0.0245753
-0.01525,0.15789,0.0505459
0.01625,0.11541,0.0513247
-0.018,0.0572649,0.0504164
-0.02475,0.0867789,0.084016
-0.0735,0.180215,0.0222108
-0.0305,0.0803203,0.078865
0.0285,0.0801147,0.0574095
0.01375,0.0415778,0.067858
0.03175,0.123149,0.03526
